0,331,162
1,331,161
2,332,160
3,332,160
4,330,161
5,330,161
6,330,161
7,334,158
8,329,159
9,332,162
10,332,162
11,341,157
12,327,161
13,342,166
14,327,169
15,334,165
16,335,164
17,333,165
18,338,164
19,332,164
20,338,163
21,332,164
22,337,163
23,349,182
24,342,184
25,340,198
26,334,197
27,346,209
28,340,210
29,348,209
30,342,210
31,345,214
32,340,213
0,331,156
1,329,154
2,329,155
3,329,155
4,330,154
5,330,153
6,330,153
7,329,154
8,330,152
9,331,157
10,332,156
11,330,158
12,342,154
13,335,168
14,352,160
15,336,168
16,355,159
17,336,168
18,357,159
19,336,166
20,356,158
21,337,166
22,355,158
23,345,183
24,349,181
25,337,197
26,337,195
27,344,210
28,343,208
29,347,211
30,345,209
31,343,214
32,341,212
0,333,150
1,332,149
2,332,149
3,331,149
4,333,148
5,333,148
6,333,148
7,332,149
8,334,148
9,334,152
10,334,151
11,334,156
12,339,154
13,342,162
14,342,159
15,341,161
16,347,151
17,340,162
18,348,149
19,340,160
20,348,149
21,340,160
22,348,150
23,346,182
24,348,180
25,338,197
26,337,194
27,344,210
28,343,208
29,346,211
30,345,209
31,344,214
32,343,217
0,343,148
1,344,147
2,344,147
3,344,147
4,343,146
5,342,146
6,342,146
7,344,147
8,341,146
9,344,149
10,342,149
11,349,154
12,336,154
13,362,155
14,331,155
15,375,154
16,336,151
17,378,153
18,337,150
19,378,152
20,339,149
21,377,153
22,339,150
23,350,181
24,347,180
25,340,197
26,337,194
27,348,210
28,342,209
29,351,210
30,344,210
31,349,214
32,340,217
0,345,141
1,345,140
2,345,140
3,344,140
4,346,139
5,347,139
6,347,139
7,343,141
8,347,140
9,345,141
10,345,142
11,343,149
12,349,146
13,340,154
14,353,147
15,349,151
16,362,145
17,352,150
18,365,145
19,361,150
20,365,144
21,362,150
22,364,145
23,348,175
24,350,174
25,340,193
26,339,192
27,349,210
28,341,209
29,352,212
30,342,212
31,348,214
32,337,215
0,346,139
1,347,138
2,347,138
3,347,138
4,347,138
5,347,138
6,347,138
7,347,139
8,346,139
9,346,141
10,346,141
11,349,147
12,344,146
13,351,149
14,337,145
15,351,147
16,342,143
17,352,147
18,343,143
19,352,147
20,345,143
21,352,147
22,345,143
23,350,174
24,349,174
25,340,192
26,342,191
27,345,210
28,348,209
29,348,212
30,350,212
31,343,214
32,345,214
0,350,133
1,350,132
2,350,132
3,350,132
4,350,132
5,350,132
6,350,132
7,350,133
8,349,132
9,350,135
10,350,135
11,350,140
12,343,139
13,354,146
14,335,144
15,354,148
16,342,145
17,355,149
18,344,145
19,354,148
20,345,144
21,354,148
22,345,145
23,349,167
24,348,167
25,344,189
26,344,189
27,345,209
28,348,209
29,347,212
30,348,211
31,347,213
32,348,213
0,348,132
1,348,130
2,348,131
3,348,131
4,348,130
5,348,130
6,348,130
7,348,132
8,348,131
9,348,134
10,348,134
11,348,140
12,347,140
13,352,143
14,348,145
15,351,139
16,355,145
17,350,138
18,357,146
19,350,137
20,357,146
21,350,138
22,356,146
23,349,167
24,348,168
25,346,188
26,346,188
27,346,208
28,349,208
29,347,212
30,351,211
31,345,213
32,347,213
0,350,126
1,351,125
2,351,125
3,351,126
4,350,124
5,350,124
6,348,125
7,351,127
8,347,126
9,350,128
10,349,128
11,352,137
12,344,136
13,359,145
14,339,141
15,362,147
16,345,137
17,363,143
18,346,137
19,363,143
20,347,136
21,362,143
22,347,136
23,350,165
24,346,165
25,351,185
26,345,186
27,352,205
28,346,204
29,352,207
30,347,206
31,350,210
32,344,210
0,348,123
1,349,121
2,349,121
3,349,122
4,348,121
5,347,121
6,347,121
7,351,123
8,346,122
9,349,125
10,347,125
11,353,134
12,343,132
13,359,143
14,337,140
15,359,143
16,343,136
17,360,143
18,344,135
19,360,142
20,345,134
21,359,142
22,345,135
23,351,162
24,345,162
25,353,182
26,345,183
27,353,202
28,346,201
29,353,204
30,346,203
31,351,208
32,343,208
0,345,124
1,348,122
2,348,122
3,347,122
4,346,122
5,346,122
6,347,122
7,349,122
8,345,122
9,348,126
10,346,126
11,351,131
12,344,132
13,350,133
14,338,131
15,349,123
16,343,128
17,348,119
18,344,126
19,350,121
20,344,126
21,349,122
22,344,127
23,351,160
24,345,160
25,351,180
26,346,180
27,352,200
28,346,199
29,354,202
30,347,201
31,351,206
32,342,205
0,345,119
1,347,118
2,347,118
3,347,118
4,346,118
5,346,118
6,346,118
7,349,119
8,346,118
9,347,121
10,345,121
11,353,128
12,344,127
13,348,130
14,337,128
15,346,119
16,342,123
17,345,116
18,344,121
19,347,116
20,345,122
21,347,117
22,344,122
23,351,157
24,345,157
25,352,177
26,346,176
27,353,198
28,345,196
29,355,200
30,347,199
31,350,204
32,341,203
0,345,118
1,346,116
2,346,116
3,347,116
4,345,116
5,345,116
6,345,116
7,349,117
8,346,117
9,346,120
10,345,120
11,354,127
12,344,126
13,346,131
14,336,127
15,344,118
16,340,126
17,344,115
18,341,126
19,345,115
20,342,125
21,345,116
22,342,126
23,352,156
24,345,155
25,353,177
26,345,176
27,354,196
28,345,195
29,356,199
30,347,197
31,350,203
32,340,202
0,345,116
1,346,114
2,346,114
3,346,114
4,345,114
5,345,114
6,345,114
7,348,114
8,345,114
9,346,118
10,345,118
11,354,125
12,343,124
13,346,129
14,340,130
15,343,114
16,346,131
17,343,111
18,347,137
19,344,111
20,348,137
21,344,112
22,347,135
23,352,153
24,345,152
25,351,173
26,345,172
27,354,196
28,334,187
29,355,198
30,335,190
31,349,202
32,326,190
0,343,117
1,345,115
2,345,115
3,346,115
4,344,115
5,343,115
6,343,114
7,347,115
8,345,116
9,345,119
10,344,119
11,354,126
12,343,125
13,346,127
14,339,126
15,343,112
16,341,118
17,342,109
18,341,116
19,344,109
20,342,116
21,344,110
22,342,117
23,353,155
24,345,154
25,352,176
26,346,175
27,353,196
28,341,193
29,354,198
30,342,196
31,349,202
32,327,198
0,343,120
1,345,118
2,345,118
3,345,118
4,344,118
5,344,118
6,344,118
7,348,119
8,346,119
9,345,122
10,344,122
11,353,127
12,347,127
13,344,127
14,340,123
15,342,115
16,340,112
17,341,112
18,340,109
19,343,111
20,341,109
21,343,113
22,341,110
23,353,155
24,347,155
25,352,177
26,346,175
27,353,196
28,344,194
29,354,198
30,344,197
31,346,202
32,330,200
0,344,122
1,345,120
2,346,120
3,346,120
4,344,120
5,344,120
6,344,120
7,349,121
8,347,121
9,345,124
10,344,124
11,353,129
12,348,129
13,352,131
14,348,128
15,349,121
16,349,131
17,349,117
18,350,132
19,348,117
20,350,131
21,348,119
22,350,131
23,353,157
24,347,156
25,351,177
26,344,174
27,352,197
28,344,195
29,354,199
30,345,197
31,345,202
32,333,201
0,345,123
1,346,121
2,346,121
3,347,121
4,345,121
5,345,121
6,345,121
7,350,122
8,347,122
9,346,125
10,345,125
11,353,129
12,348,130
13,347,128
14,345,129
15,338,116
16,344,130
17,335,115
18,343,129
19,335,114
20,343,128
21,336,116
22,344,128
23,353,158
24,347,157
25,351,178
26,345,176
27,352,198
28,344,196
29,354,200
30,345,198
31,346,203
32,335,201
0,347,126
1,348,124
2,349,124
3,349,124
4,347,124
5,347,124
6,347,125
7,351,127
8,349,125
9,348,128
10,347,128
11,354,130
12,348,131
13,347,130
14,343,126
15,340,120
16,338,118
17,338,118
18,335,116
19,338,117
20,335,115
21,339,118
22,338,116
23,353,158
24,347,158
25,351,179
26,345,177
27,352,198
28,343,197
29,354,200
30,344,199
31,346,204
32,336,202
0,349,129
1,350,128
2,350,128
3,351,128
4,349,128
5,349,128
6,348,128
7,352,129
8,349,129
9,349,131
10,348,131
11,354,134
12,347,137
13,350,131
14,341,129
15,340,121
16,336,118
17,338,120
18,334,117
19,338,119
20,334,116
21,339,120
22,335,117
23,353,161
24,347,161
25,351,182
26,345,181
27,351,201
28,343,199
29,351,203
30,344,201
31,345,206
32,336,205
0,350,134
1,351,133
2,351,133
3,352,133
4,351,133
5,351,133
6,351,133
7,353,135
8,352,135
9,350,135
10,350,135
11,355,141
12,348,140
13,349,133
14,341,129
15,341,122
16,336,121
17,339,120
18,333,118
19,339,120
20,334,118
21,340,120
22,335,119
23,354,166
24,349,165
25,350,185
26,347,185
27,349,204
28,343,202
29,350,206
30,344,205
31,342,209
32,337,208
0,349,136
1,350,135
2,351,135
3,351,135
4,350,135
5,349,135
6,349,135
7,352,137
8,350,136
9,350,138
10,349,138
11,357,143
12,348,143
13,350,137
14,341,134
15,341,127
16,335,121
17,340,124
18,332,121
19,340,124
20,333,120
21,340,125
22,335,121
23,353,168
24,349,168
25,350,188
26,346,187
27,350,208
28,342,205
29,350,210
30,343,207
31,344,213
32,337,211
0,351,142
1,352,141
2,353,141
3,353,141
4,351,141
5,352,141
6,352,141
7,355,143
8,352,143
9,352,144
10,351,143
11,358,150
12,348,149
13,354,142
14,341,138
15,345,135
16,337,127
17,344,134
18,337,124
19,343,134
20,337,125
21,344,134
22,337,126
23,353,172
24,349,173
25,350,191
26,346,191
27,349,211
28,342,208
29,349,214
30,342,212
31,346,217
32,338,214
0,353,144
1,354,143
2,354,143
3,353,144
4,354,143
5,354,143
6,354,143
7,354,145
8,355,145
9,353,145
10,353,145
11,352,151
12,357,152
13,346,140
14,355,141
15,341,132
16,352,132
17,339,129
18,352,130
19,340,129
20,352,130
21,341,130
22,351,131
23,352,175
24,353,176
25,348,193
26,348,193
27,344,212
28,346,212
29,345,215
30,346,215
31,341,216
32,341,216
0,355,146
1,355,145
2,356,145
3,356,145
4,355,145
5,355,145
6,355,146
7,356,147
8,355,147
9,355,147
10,354,147
11,357,154
12,353,153
13,353,147
14,350,145
15,345,138
16,344,135
17,343,137
18,350,133
19,343,137
20,347,133
21,344,137
22,347,134
23,354,178
24,352,178
25,348,195
26,348,195
27,346,214
28,346,213
29,346,217
30,346,216
31,343,219
32,342,217
0,353,146
1,355,145
2,355,145
3,355,146
4,354,145
5,354,145
6,354,145
7,357,148
8,355,147
9,353,147
10,353,147
11,357,155
12,353,155
13,351,151
14,348,149
15,344,141
16,343,138
17,341,138
18,346,136
19,342,138
20,345,135
21,343,139
22,344,136
23,351,180
24,352,181
25,345,196
26,349,197
27,341,214
28,350,215
29,342,217
30,351,217
31,338,219
32,346,219
0,353,148
1,354,147
2,354,148
3,355,148
4,354,147
5,354,147
6,355,147
7,357,149
8,355,149
9,353,149
10,353,149
11,357,157
12,354,157
13,349,156
14,343,152
15,344,146
16,342,143
17,342,146
18,344,141
19,343,145
20,344,140
21,344,146
22,344,141
23,351,181
24,354,181
25,344,197
26,349,198
27,341,213
28,352,216
29,343,216
30,353,218
31,338,217
32,346,220
0,353,150
1,354,150
2,355,150
3,355,150
4,354,150
5,355,150
6,355,149
7,356,151
8,356,150
9,353,152
10,353,151
11,358,158
12,355,159
13,350,159
14,342,156
15,345,153
16,342,149
17,344,152
18,343,148
19,345,152
20,343,147
21,345,152
22,343,148
23,352,182
24,355,182
25,344,197
26,348,198
27,341,213
28,351,214
29,343,216
30,352,217
31,338,217
32,346,218
0,354,151
1,355,151
2,355,151
3,355,151
4,355,150
5,355,150
6,355,150
7,357,152
8,355,151
9,354,153
10,353,152
11,358,160
12,354,160
13,349,162
14,342,160
15,345,156
16,343,155
17,344,154
18,343,153
19,345,154
20,345,153
21,346,155
22,345,153
23,352,183
24,354,184
25,344,198
26,348,199
27,343,215
28,351,215
29,344,218
30,353,218
31,338,218
32,346,219
0,355,151
1,356,150
2,356,150
3,356,150
4,355,150
5,355,150
6,355,149
7,357,151
8,355,150
9,355,152
10,354,152
11,360,159
12,354,158
13,353,167
14,348,167
15,345,161
16,345,165
17,343,159
18,345,164
19,345,157
20,345,163
21,345,157
22,346,164
23,354,182
24,353,182
25,345,199
26,349,199
27,343,217
28,351,216
29,345,219
30,352,218
31,338,219
32,345,219
0,356,151
1,357,149
2,357,149
3,358,149
4,357,149
5,357,149
6,356,149
7,358,150
8,356,149
9,357,152
10,356,152
11,363,159
12,353,158
13,369,165
14,347,159
15,363,160
16,344,157
17,361,158
18,344,157
19,361,158
20,345,156
21,361,159
22,345,157
23,356,183
24,352,182
25,348,200
26,349,199
27,347,216
28,350,216
29,347,218
30,352,218
31,347,218
32,347,220
0,357,151
1,358,149
2,358,149
3,358,149
4,358,149
5,358,149
6,358,149
7,358,150
8,358,149
9,357,152
10,357,152
11,363,157
12,356,157
13,366,164
14,354,163
15,364,163
16,359,162
17,363,164
18,361,162
19,363,163
20,361,162
21,363,163
22,360,162
23,357,181
24,353,181
25,352,198
26,351,198
27,349,215
28,350,215
29,348,217
30,352,217
31,349,218
32,348,219
0,365,167
1,366,168
2,367,169
3,365,172
4,364,166
5,364,166
6,361,168
7,367,170
8,361,164
9,364,169
10,365,164
11,379,164
12,357,146
13,397,162
14,352,135
15,409,158
16,353,122
17,412,159
18,349,119
19,410,156
20,352,121
21,409,156
22,352,121
23,377,161
24,364,146
25,376,185
26,329,137
27,379,209
28,294,124
29,374,217
30,292,122
31,382,218
32,283,118
0,433,139
1,437,142
2,437,142
3,437,142
4,435,139
5,435,138
6,434,135
7,427,142
8,429,133
9,431,141
10,423,141
11,415,149
12,406,131
13,404,157
14,385,136
15,403,159
16,369,139
17,402,161
18,364,139
19,402,160
20,364,140
21,402,159
22,367,141
23,378,161
24,369,149
25,377,184
26,331,139
27,377,209
28,297,123
29,373,212
30,294,125
31,378,219
32,287,119
0,435,142
1,439,143
2,440,143
3,439,143
4,439,141
5,438,140
6,437,139
7,426,145
8,433,136
9,432,143
10,432,140
11,413,151
12,409,133
13,402,158
14,390,135
15,393,167
16,381,135
17,392,170
18,379,135
19,392,170
20,379,131
21,393,168
22,380,134
23,378,163
24,370,152
25,379,184
26,335,144
27,380,209
28,307,134
29,379,211
30,303,135
31,384,218
32,300,129
