0,259,89
1,257,86
2,256,85
3,256,85
4,257,86
5,256,86
6,256,86
7,250,87
8,251,87
9,257,93
10,257,93
11,232,106
12,252,107
13,244,137
14,258,139
15,266,129
16,277,129
17,270,126
18,284,126
19,275,122
20,283,122
21,274,123
22,280,123
23,221,164
24,237,165
25,219,205
26,260,198
27,208,249
28,258,245
29,205,258
30,253,255
31,212,254
32,269,258
0,259,89
1,257,85
2,256,85
3,256,85
4,257,85
5,256,85
6,256,85
7,250,86
8,251,87
9,257,93
10,257,93
11,232,107
12,251,107
13,242,137
14,257,139
15,261,137
16,277,130
17,265,137
18,284,128
19,269,134
20,283,123
21,267,135
22,280,124
23,221,164
24,237,165
25,220,205
26,260,199
27,208,248
28,258,246
29,200,258
30,253,255
31,210,257
32,269,257
0,258,89
1,256,85
2,256,85
3,255,85
4,257,86
5,256,86
6,256,86
7,249,87
8,251,87
9,256,93
10,256,93
11,230,107
12,252,107
13,234,138
14,256,139
15,251,142
16,278,132
17,255,142
18,284,130
19,258,140
20,283,125
21,257,140
22,281,126
23,220,165
24,238,165
25,220,206
26,261,199
27,208,248
28,258,244
29,201,258
30,253,253
31,211,257
32,270,258
0,258,91
1,256,87
2,255,87
3,254,87
4,256,87
5,256,87
6,256,87
7,249,88
8,251,88
9,256,94
10,256,94
11,228,107
12,253,107
13,233,139
14,256,139
15,252,143
16,277,136
17,256,144
18,283,136
19,260,142
20,283,130
21,259,142
22,281,130
23,219,165
24,239,164
25,220,205
26,263,196
27,208,247
28,258,242
29,202,257
30,253,250
31,211,257
32,270,258
0,258,91
1,256,87
2,255,87
3,254,87
4,256,88
5,256,88
6,256,88
7,248,88
8,251,89
9,256,94
10,256,95
11,227,108
12,253,107
13,233,139
14,256,139
15,253,144
16,277,137
17,257,144
18,283,137
19,261,142
20,283,131
21,260,142
22,281,131
23,219,164
24,239,164
25,220,205
26,264,195
27,208,247
28,259,241
29,203,257
30,253,250
31,211,257
32,270,258
0,257,93
1,255,89
2,254,89
3,253,89
4,256,89
5,256,89
6,255,89
7,248,90
8,251,90
9,255,96
10,256,96
11,226,108
12,254,108
13,233,140
14,256,139
15,251,147
16,277,142
17,255,149
18,282,144
19,259,147
20,283,138
21,258,146
22,280,138
23,219,164
24,240,163
25,220,205
26,264,195
27,209,247
28,260,238
29,205,257
30,255,247
31,211,257
32,270,254
0,255,102
1,252,98
2,251,98
3,250,98
4,254,99
5,254,99
6,254,99
7,245,99
8,251,99
9,253,105
10,255,105
11,225,115
12,255,115
13,225,143
14,259,146
15,241,154
16,275,154
17,245,157
18,280,158
19,247,156
20,281,153
21,247,155
22,279,152
23,220,168
24,241,166
25,223,207
26,266,199
27,210,247
28,272,242
29,209,256
30,269,250
31,211,257
32,276,255
0,253,106
1,250,102
2,249,102
3,248,101
4,252,102
5,252,102
6,253,102
7,244,102
8,250,103
9,251,108
10,253,108
11,225,120
12,256,119
13,225,147
14,262,149
15,238,158
16,275,158
17,241,161
18,281,162
19,243,160
20,280,156
21,243,159
22,278,156
23,220,172
24,242,170
25,225,210
26,266,203
27,210,247
28,274,245
29,209,256
30,271,254
31,211,256
32,278,255
0,253,106
1,250,102
2,249,102
3,248,102
4,252,103
5,252,103
6,252,103
7,244,102
8,250,103
9,251,108
10,253,109
11,224,119
12,256,120
13,223,147
14,264,150
15,236,156
16,274,158
17,238,159
18,280,162
19,241,157
20,279,159
21,240,156
22,276,157
23,221,173
24,243,170
25,225,210
26,267,204
27,211,247
28,274,247
29,210,256
30,271,256
31,212,256
32,279,255
0,252,107
1,249,104
2,248,103
3,247,103
4,250,104
5,250,104
6,251,104
7,242,105
8,248,105
9,250,110
10,252,110
11,224,123
12,256,121
13,225,149
14,266,150
15,237,157
16,274,159
17,240,160
18,279,162
19,242,159
20,278,160
21,241,158
22,276,159
23,222,175
24,244,171
25,227,210
26,267,204
27,212,247
28,272,247
29,211,256
30,270,256
31,212,256
32,278,255
0,248,108
1,245,105
2,244,105
3,243,105
4,247,105
5,247,105
6,247,106
7,239,107
8,246,107
9,247,112
10,249,112
11,223,126
12,255,124
13,226,153
14,269,149
15,240,158
16,281,154
17,243,157
18,286,156
19,246,157
20,285,153
21,245,157
22,282,153
23,224,178
24,245,175
25,230,210
26,268,206
27,214,246
28,272,247
29,213,252
30,270,256
31,212,256
32,278,255
0,247,110
1,244,106
2,243,106
3,242,106
4,245,107
5,246,107
6,246,107
7,238,108
8,245,109
9,245,113
10,247,113
11,223,127
12,255,125
13,227,152
14,270,149
15,241,156
16,284,156
17,244,157
18,290,157
19,247,155
20,289,155
