0,248,86
1,247,83
2,246,83
3,245,83
4,249,83
5,250,82
6,251,82
7,245,85
8,253,84
9,247,90
10,249,90
11,243,105
12,265,103
13,239,134
14,263,129
15,230,136
16,244,136
17,226,136
18,240,138
19,226,133
20,236,136
21,228,133
22,237,135
23,266,157
24,278,155
25,255,198
26,264,194
27,260,250
28,295,224
29,266,259
30,301,229
31,244,258
32,286,241
0,247,86
1,247,83
2,246,83
3,245,83
4,249,83
5,250,82
6,251,82
7,245,85
8,253,84
9,247,90
10,249,89
11,242,105
12,265,103
13,239,135
14,263,128
15,229,136
16,244,130
17,225,134
18,240,131
19,226,132
20,236,130
21,228,132
22,237,129
23,267,157
24,278,154
25,255,198
26,265,193
27,260,251
28,295,225
29,266,259
30,302,230
31,243,258
32,289,239
0,247,86
1,247,83
2,246,83
3,245,83
4,249,83
5,250,82
6,251,82
7,245,85
8,253,84
9,247,90
10,249,89
11,242,105
12,265,102
13,239,135
14,263,128
15,229,136
16,244,129
17,225,134
18,240,129
19,226,131
20,234,129
21,227,132
22,237,128
23,267,157
24,279,153
25,255,198
26,265,193
27,260,251
28,295,225
29,266,259
30,303,231
31,242,258
32,289,239
0,247,86
1,247,83
2,246,83
3,245,83
4,249,83
5,250,82
6,251,82
7,245,85
8,253,84
9,247,90
10,249,89
11,242,105
12,265,102
13,239,135
14,263,127
15,229,135
16,244,129
17,225,134
18,240,129
19,225,131
20,234,128
21,227,131
22,237,128
23,267,157
24,279,153
25,256,198
26,265,193
27,260,250
28,295,225
29,266,259
30,303,231
31,242,258
32,289,239
0,245,86
1,245,83
2,244,83
3,244,83
4,247,83
5,248,82
6,249,82
7,244,85
8,251,84
9,245,90
10,247,89
11,242,105
12,264,102
13,240,135
14,264,128
15,229,137
16,247,129
17,225,136
18,244,130
19,225,133
20,239,128
21,227,133
22,240,128
23,267,156
24,279,153
25,255,198
26,265,193
27,260,249
28,291,225
29,266,259
30,299,231
31,242,258
32,286,237
0,238,89
1,238,85
2,238,86
3,238,86
4,240,85
5,241,85
6,242,85
7,239,87
8,245,86
9,239,92
10,241,92
11,239,105
12,259,104
13,242,136
14,263,132
15,232,146
16,249,145
17,229,148
18,248,148
19,228,145
20,244,146
21,230,143
22,244,145
23,264,157
24,276,154
25,250,198
26,262,192
27,260,249
28,278,225
29,265,257
30,282,231
31,241,258
32,266,238
0,236,92
1,236,89
2,236,89
3,235,89
4,237,88
5,238,88
6,239,88
7,236,90
8,242,89
9,236,96
10,238,95
11,237,107
12,257,107
13,243,138
14,263,135
15,235,153
16,251,149
17,233,157
18,248,153
19,232,154
20,245,152
21,233,153
22,244,151
23,261,161
24,274,158
25,244,198
26,258,192
27,259,248
28,271,226
29,265,256
30,275,232
31,242,258
32,260,237
0,233,96
1,233,92
2,233,92
3,233,92
4,235,91
5,236,91
6,236,91
7,235,94
8,240,92
9,234,99
10,235,99
11,236,110
12,253,111
13,243,141
14,261,138
15,235,156
16,250,153
17,232,160
18,248,156
19,231,157
20,244,156
21,232,155
22,244,155
23,259,165
24,271,162
25,239,199
26,255,192
27,258,248
28,266,228
29,265,255
30,270,234
31,241,258
32,255,237
0,232,96
1,233,92
2,232,92
3,232,92
4,234,92
5,235,92
6,235,91
7,234,94
8,239,93
9,233,100
10,234,99
11,236,111
12,253,112
13,243,142
14,259,139
15,234,156
16,247,154
17,231,161
18,246,157
19,231,158
20,243,156
21,232,157
22,243,155
23,258,165
24,270,162
25,239,199
26,253,192
27,258,248
28,265,229
29,265,256
30,269,235
31,240,258
32,255,237
0,231,99
1,231,95
2,231,96
3,231,96
4,232,95
5,233,95
6,234,95
7,234,97
8,238,96
9,231,103
10,233,102
11,236,115
12,252,114
13,243,147
14,258,143
15,231,159
16,246,158
17,228,163
18,245,161
19,225,160
20,243,160
21,227,158
22,242,159
23,257,167
24,268,166
25,236,201
26,251,196
27,257,248
28,264,230
29,264,255
30,268,236
31,240,257
32,253,237
0,230,101
1,231,98
2,231,98
3,231,98
4,232,97
5,233,97
6,234,97
7,233,100
8,238,99
9,231,105
10,232,105
11,236,120
12,251,118
13,242,153
14,255,149
15,226,161
16,241,161
17,221,163
18,238,163
19,220,160
20,235,161
21,222,159
22,236,161
23,256,170
24,267,168
25,232,203
26,247,198
27,256,248
28,264,232
29,263,255
30,269,237
31,239,258
32,254,239
0,230,105
1,232,102
2,232,102
3,232,102
4,232,101
5,233,101
6,234,101
7,234,104
8,238,103
9,231,109
10,232,109
11,236,126
12,252,122
13,225,155
14,250,152
15,209,146
16,232,155
17,203,143
18,228,157
19,205,140
20,226,155
21,208,141
22,226,157
23,253,177
24,266,174
25,228,206
26,244,201
27,254,248
28,262,233
29,261,254
30,268,238
31,238,258
32,253,240
0,231,106
1,232,103
2,232,103
3,232,103
4,233,102
5,234,102
6,235,102
7,235,105
8,239,104
9,232,110
10,233,110
11,235,127
12,252,124
13,216,152
14,246,152
15,207,132
16,230,155
17,203,127
18,226,156
19,206,124
20,225,154
21,208,126
22,226,155
23,251,177
24,264,175
25,225,208
26,242,204
27,253,248
28,261,233
29,260,254
30,268,239
31,238,258
32,254,244
0,231,106
1,232,103
2,232,103
3,232,103
4,233,102
5,234,102
6,234,102
7,235,105
8,239,104
9,232,110
10,233,110
11,236,127
12,252,124
13,216,151
14,240,150
15,206,130
16,221,140
17,203,125
18,217,135
19,206,123
20,216,133
21,207,124
22,218,133
23,251,177
24,262,175
25,225,208
26,240,204
27,254,248
28,261,233
29,261,254
30,268,238
31,238,259
32,252,243
0,231,106
1,232,103
2,232,103
3,232,103
4,233,103
5,234,102
6,235,102
7,235,105
8,239,104
9,232,110
10,233,110
11,235,125
12,251,124
13,212,142
14,233,143
15,209,118
16,219,121
17,206,112
18,216,115
19,210,110
20,218,114
21,211,113
22,219,116
23,249,177
24,260,175
25,224,209
26,239,205
27,254,248
28,261,233
29,261,254
30,267,238
31,239,259
32,252,243
0,230,105
1,230,102
2,230,102
3,231,102
4,231,102
5,232,101
6,233,101
7,234,103
8,237,102
9,231,109
10,232,109
11,236,123
12,249,122
13,209,128
14,227,129
15,212,105
16,220,106
17,208,97
18,219,98
19,213,98
20,219,100
21,213,101
22,223,102
23,250,176
24,258,174
25,225,209
26,239,206
27,255,248
28,261,234
29,262,254
30,268,240
31,239,259
32,252,245
0,229,101
1,230,97
2,230,97
3,230,97
4,231,97
5,231,97
6,232,97
7,234,100
8,236,99
9,230,105
10,231,104
11,235,120
12,247,120
13,208,116
14,232,127
15,214,94
16,223,116
17,212,88
18,221,113
19,216,88
20,221,112
21,216,90
22,222,112
23,248,174
24,255,173
25,226,209
26,242,207
27,254,247
28,263,236
29,262,253
30,269,241
31,239,259
32,254,247
0,227,83
1,229,80
2,229,80
3,229,80
4,229,80
5,230,80
6,230,80
7,233,82
8,234,82
9,228,87
10,228,88
11,234,102
12,243,104
13,208,96
14,223,99
15,214,80
16,216,80
17,212,72
18,215,75
19,216,72
20,216,75
21,217,79
22,216,76
23,242,161
24,249,160
25,228,204
26,242,200
27,255,246
28,262,234
29,262,253
30,267,239
31,239,258
32,249,247
0,227,84
1,228,80
2,229,80
3,229,80
4,229,80
5,230,80
6,230,80
7,232,82
8,234,82
9,227,88
10,228,88
11,233,101
12,242,103
13,207,94
14,224,98
15,215,75
16,219,78
17,215,73
18,217,74
19,219,73
20,218,74
21,219,74
22,219,75
23,242,160
24,248,159
25,229,203
26,242,198
27,254,246
28,262,233
29,261,253
30,266,237
31,239,259
32,251,246
0,226,76
1,228,71
2,228,71
3,229,71
4,228,71
5,229,72
6,230,72
7,232,74
8,233,74
9,227,80
10,228,80
11,233,93
12,241,95
13,207,86
14,221,91
15,214,66
16,217,71
17,215,65
18,216,67
19,219,66
20,218,66
21,219,66
22,218,68
23,239,152
24,244,151
25,233,197
26,242,192
27,251,241
28,260,229
29,256,246
30,264,234
31,239,255
32,251,241
0,227,70
1,229,66
2,229,66
3,229,66
4,229,66
5,230,66
6,230,66
7,232,68
8,234,68
9,228,73
10,228,73
11,232,86
12,239,89
13,207,77
14,219,81
15,213,57
16,218,59
17,215,55
18,217,57
19,219,56
20,217,55
21,218,56
22,217,56
23,237,144
24,241,144
25,235,187
26,241,184
27,250,230
28,255,222
29,253,234
30,259,227
31,240,243
32,248,236
0,226,61
1,227,57
2,227,57
3,228,57
4,228,57
5,228,57
6,229,57
7,230,59
8,232,59
9,226,64
10,226,64
11,228,75
12,236,77
13,205,62
14,215,65
15,206,43
16,212,44
17,206,41
18,213,42
19,211,41
20,213,42
21,210,41
22,213,42
23,234,134
24,240,135
25,234,179
26,240,176
27,246,225
28,252,216
29,250,229
30,257,223
31,237,240
32,244,229
0,222,55
1,224,51
2,224,51
3,224,51
4,224,51
5,225,51
6,225,51
7,227,54
8,229,54
9,222,58
10,223,58
11,226,69
12,231,72
13,204,52
14,209,53
15,201,29
16,202,32
17,201,24
18,201,25
19,204,24
20,202,25
21,204,25
22,202,26
23,231,129
24,238,129
25,231,173
26,238,170
27,240,220
28,248,209
29,245,225
30,253,217
31,232,240
32,239,224
0,221,54
1,223,51
2,223,51
3,223,51
4,223,51
5,224,51
6,224,51
7,226,54
8,228,54
9,221,57
10,222,57
11,225,69
12,231,71
13,204,52
14,208,52
15,200,27
16,201,27
17,200,20
18,200,20
19,202,20
20,201,20
21,202,22
22,202,22
23,231,129
24,236,129
25,231,172
26,236,170
27,243,219
28,245,211
29,247,223
30,251,217
31,231,238
32,237,226
0,220,54
1,222,51
2,222,52
3,222,52
4,222,51
5,223,52
6,223,52
7,224,54
8,227,54
9,220,58
10,221,58
11,224,68
12,230,70
13,204,51
14,209,52
15,198,28
16,200,29
17,196,21
18,198,21
19,197,21
20,199,21
21,198,23
22,200,23
23,230,127
24,236,128
25,230,171
26,235,169
27,239,218
28,244,211
29,245,223
30,251,218
31,228,239
32,235,226
0,218,55
1,220,52
2,220,52
3,220,52
4,221,52
5,221,52
6,222,52
7,223,54
8,226,54
