0,258,160,-0.20369373261928558
1,254,155,-0.21552573144435883
2,255,154,-0.21543605625629425
3,255,152,-0.21545515954494476
4,252,157,-0.19647720456123352
5,251,156,-0.19653183221817017
6,251,156,-0.19659702479839325
7,259,142,-0.2193109691143036
8,251,149,-0.13081495463848114
9,265,157,-0.199086993932724
10,261,159,-0.17358188331127167
11,288,129,-0.22014456987380981
12,258,148,-0.08465126156806946
13,253,146,-0.31370773911476135
14,219,156,-0.0754806250333786
15,187,146,-0.31851276755332947
16,166,155,-0.11742530763149261
17,173,147,-0.3493156433105469
18,159,150,-0.1307751089334488
19,169,143,-0.33368048071861267
20,159,148,-0.14784006774425507
21,171,143,-0.31394627690315247
22,164,149,-0.1282079964876175
23,355,170,-0.035025663673877716
24,332,182,0.03514485061168671
25,289,148,-0.1808091551065445
26,258,163,-0.019401291385293007
27,183,152,-0.3351627290248871
28,182,164,-0.06492238491773605
29,170,159,-0.3517473042011261
30,162,177,-0.07148093730211258
31,141,127,-0.46957308053970337
32,154,134,-0.14963610470294952
0,258,158,-0.18815286457538605
1,253,153,-0.20256978273391724
2,255,151,-0.20248055458068848
3,255,149,-0.20248624682426453
4,252,154,-0.18072590231895447
5,251,153,-0.18075980246067047
6,251,154,-0.1807984560728073
7,259,140,-0.21755243837833405
8,252,147,-0.11908970028162003
9,265,155,-0.1882171332836151
10,262,157,-0.15950578451156616
11,287,128,-0.22031067311763763
12,260,146,-0.06468404084444046
13,245,144,-0.31388041377067566
14,219,157,-0.04146069288253784
15,182,142,-0.31858012080192566
16,170,155,-0.10000590234994888
17,171,144,-0.3501766622066498
18,160,152,-0.11364477872848511
19,168,142,-0.3365980088710785
20,160,149,-0.13280291855335236
21,170,143,-0.3143980801105499
22,165,150,-0.11202412098646164
23,358,170,-0.037534575909376144
24,333,179,0.03764565289020538
25,289,148,-0.1681845784187317
26,261,163,-0.014902681112289429
27,184,152,-0.2860472500324249
28,184,163,-0.044090449810028076
29,171,159,-0.3008265197277069
30,173,172,-0.04984302446246147
31,141,132,-0.4336085021495819
32,155,133,-0.13633382320404053
0,203,151,-0.22678716480731964
1,197,146,-0.25093910098075867
2,198,144,-0.25093379616737366
3,199,142,-0.2510007321834564
4,195,147,-0.2174798548221588
5,194,147,-0.2174806445837021
6,193,147,-0.21754105389118195
7,202,133,-0.2917446792125702
8,195,140,-0.14291901886463165
9,211,148,-0.2349192500114441
10,209,150,-0.19166898727416992
11,237,118,-0.3108755648136139
12,214,140,-0.06428445130586624
13,241,144,-0.4191914498806
14,218,153,-0.04406658932566643
15,171,142,-0.4780821204185486
16,189,146,-0.10668224841356277
17,161,143,-0.5142569541931152
18,182,144,-0.1162419319152832
19,151,139,-0.5007686614990234
20,178,143,-0.13497699797153473
21,162,138,-0.4732495844364166
22,181,144,-0.11520788818597794
23,327,164,-0.06645122170448303
24,307,180,0.06639713048934937
25,267,125,-0.23739387094974518
26,224,163,0.03119044005870819
27,196,159,-0.2788427770137787
28,177,161,0.043961185961961746
29,190,167,-0.2812771797180176
30,171,167,0.047368936240673065
31,162,158,-0.3796888589859009
32,152,134,-0.015077469870448112
0,186,125,-0.30663758516311646
1,181,119,-0.2934831380844116
2,183,117,-0.2935117483139038
3,184,115,-0.29360637068748474
4,178,125,-0.29791614413261414
5,176,127,-0.29800230264663696
6,175,130,-0.2982134521007538
7,187,113,-0.17576101422309875
8,174,135,-0.19883595407009125
9,194,125,-0.2578299343585968
10,189,133,-0.264752060174942
11,225,108,-0.12299034744501114
12,186,167,-0.10925491899251938
13,289,131,-0.23482339084148407
