0,283,269
1,280,273
2,278,273
3,277,273
4,284,272
5,285,272
6,286,271
7,274,268
8,287,266
9,282,264
10,285,257
11,270,229
12,298,228
13,282,172
14,316,180
15,277,159
16,316,166
17,274,158
18,317,161
19,274,160
20,317,165
21,277,160
22,315,166
23,287,150
24,302,153
25,271,138
26,306,149
27,301,123
28,297,123
29,303,121
30,293,119
31,313,125
32,298,115
0,285,101
1,281,96
2,279,96
3,276,97
4,289,95
5,291,95
6,294,95
7,275,100
8,301,97
9,283,105
10,290,104
11,256,114
12,337,114
13,219,129
14,348,150
15,204,135
16,344,185
17,192,135
18,346,190
19,201,130
20,336,191
21,208,132
22,333,191
23,280,196
24,335,196
25,275,252
26,366,256
27,286,310
28,362,304
29,291,318
30,357,311
31,288,332
32,368,326
0,285,101
1,281,96
2,278,96
3,275,96
4,289,95
5,292,95
6,295,94
7,271,99
8,299,97
9,282,105
10,290,104
11,242,120
12,332,114
13,205,134
14,358,136
15,205,137
16,359,155
17,199,138
18,360,159
19,208,135
20,355,158
21,211,136
22,352,157
23,272,203
24,331,196
25,276,252
26,363,250
27,284,305
28,359,297
29,287,312
30,353,302
31,287,309
32,367,322
0,284,98
1,280,93
2,277,94
3,274,94
4,287,92
5,290,92
6,293,91
7,271,98
8,298,95
9,280,104
10,289,103
11,245,122
12,327,113
13,208,134
14,353,130
15,226,135
16,355,145
17,224,135
18,357,147
19,233,133
20,351,147
21,236,134
22,348,147
23,272,202
24,330,196
25,276,249
26,355,249
27,284,306
28,359,298
29,287,315
30,353,304
31,286,316
32,367,321
0,282,95
1,279,90
2,277,91
3,274,91
4,285,89
5,287,89
6,290,88
7,271,96
8,295,91
9,280,101
10,286,100
11,256,121
12,321,112
13,224,130
14,333,135
15,220,134
16,333,149
17,213,135
18,335,150
19,223,133
20,330,150
21,227,133
22,329,151
23,280,201
24,329,194
25,276,247
26,357,250
27,285,306
28,357,298
29,290,316
30,353,305
31,286,319
32,363,318
0,282,102
1,277,96
2,275,96
3,272,96
4,285,97
5,288,96
6,291,96
7,270,96
8,296,96
9,280,103
10,288,103
11,247,104
12,333,118
13,209,124
14,329,143
15,190,132
16,306,170
17,180,131
18,306,172
19,189,127
20,294,171
21,195,128
22,292,172
23,268,193
24,333,195
25,272,259
26,374,259
27,284,314
28,379,300
29,291,320
30,376,304
31,288,339
32,386,324
0,282,98
1,277,94
2,275,94
3,272,94
4,285,94
5,288,94
6,291,94
7,269,95
8,297,95
9,279,101
10,288,100
11,247,105
12,333,109
13,209,120
14,334,128
15,194,130
16,317,139
17,185,130
18,316,137
19,195,127
20,307,138
21,200,128
22,306,139
23,273,194
24,333,194
25,276,265
26,374,257
27,292,328
28,381,309
29,300,336
30,380,316
31,292,354
32,385,334
0,282,96
1,278,91
2,275,91
3,272,91
4,286,92
5,289,92
6,293,91
7,269,93
8,297,92
9,279,99
10,288,100
11,245,105
12,333,109
13,200,123
14,335,132
15,190,132
16,321,149
17,182,133
18,320,150
19,191,129
20,312,150
21,196,130
22,310,150
23,272,198
24,333,196
25,276,267
26,378,259
27,296,325
28,380,307
29,303,333
30,378,315
31,298,354
32,376,336
0,282,96
1,278,91
2,275,91
3,271,90
4,287,91
5,290,91
6,294,91
7,267,93
8,299,92
9,278,99
10,288,99
11,239,107
12,332,110
13,193,123
14,334,129
15,197,129
16,321,142
17,193,127
18,318,140
19,205,125
20,311,141
21,209,127
22,310,142
23,272,199
24,337,197
25,276,269
26,378,262
27,297,323
28,379,309
29,306,331
30,376,314
31,301,353
32,372,339
0,282,92
1,277,86
2,274,86
3,271,86
4,287,87
5,290,87
6,294,87
7,267,90
8,298,91
9,277,96
10,287,97
11,239,107
12,333,110
13,194,122
14,334,141
15,199,129
16,326,175
17,195,127
18,328,180
19,207,125
20,320,181
21,210,126
22,317,181
23,272,203
24,337,201
25,276,272
26,378,269
27,298,329
28,379,322
29,306,336
30,376,328
31,301,360
32,375,349
0,276,102
1,272,98
2,268,97
3,265,97
4,281,97
5,285,97
6,288,96
7,262,97
8,294,96
9,272,103
10,282,103
11,240,106
12,329,107
13,206,109
14,334,131
15,191,114
16,322,140
17,178,113
18,323,137
19,188,110
20,314,136
21,196,111
22,311,138
23,272,202
24,337,199
25,275,270
26,374,267
27,296,328
28,378,321
29,305,336
30,376,328
31,300,357
32,376,344
0,275,113
1,270,110
2,267,109
3,264,109
4,280,109
5,284,109
6,287,108
7,261,108
8,294,104
9,270,113
10,281,113
11,240,110
12,328,108
13,206,108
14,333,130
15,196,111
16,322,144
17,186,110
18,323,143
19,196,108
