0,331,162,-0.19899116456508636
1,331,161,-0.20520998537540436
2,332,160,-0.20521484315395355
3,332,160,-0.20527949929237366
4,330,161,-0.19923269748687744
5,330,161,-0.1992785781621933
6,330,161,-0.19934794306755066
7,334,158,-0.1862439662218094
8,329,159,-0.1600276678800583
9,332,162,-0.18714891374111176
10,332,162,-0.17979221045970917
11,341,157,-0.16035427153110504
12,327,161,-0.10666347295045853
13,342,166,-0.21687987446784973
14,327,169,-0.12184203416109085
15,334,165,-0.2808147370815277
16,335,164,-0.17335495352745056
17,333,165,-0.30284583568573
18,338,164,-0.18458335101604462
19,332,164,-0.2992112934589386
20,338,163,-0.1879531741142273
21,332,164,-0.28048449754714966
22,337,163,-0.1754789650440216
23,349,182,-0.021751699969172478
24,342,184,0.021864257752895355
25,340,198,-0.022542892023921013
26,334,197,-0.05119700729846954
27,346,209,0.1465180367231369
28,340,210,0.0817798376083374
29,348,209,0.16369420289993286
30,342,210,0.09517528116703033
31,345,214,0.1435127854347229
32,340,213,0.06536952406167984
0,331,156,0.026571154594421387
1,329,154,0.012820051051676273
2,329,155,0.012793531641364098
3,329,155,0.012753905728459358
4,330,154,0.016981590539216995
5,330,153,0.01697617582976818
6,330,153,0.01690562814474106
7,329,154,-0.029179217293858528
8,330,152,-0.009632652625441551
9,331,157,0.014600276947021484
10,332,156,0.020262666046619415
11,330,158,-0.045960940420627594
12,342,154,-0.004358262754976749
13,335,168,-0.021296195685863495
14,352,160,-0.0025049785617738962
15,336,168,0.01967466063797474
16,355,159,-0.014134042896330357
17,336,168,0.019230982288718224
18,357,159,-0.01563469134271145
19,336,166,0.02109428122639656
20,356,158,-0.01558691170066595
21,337,166,0.021914023905992508
22,355,158,-0.014384210109710693
23,345,183,-0.023952849209308624
24,349,181,0.023822631686925888
25,337,197,0.04080236703157425
26,337,195,0.0886605754494667
27,344,210,0.08327620476484299
28,343,208,0.1364668309688568
29,347,211,0.08896055072546005
30,345,209,0.14222215116024017
